Name,x,y,Admin1,Admin2,Admin3
PHC Maikende,4.81631126,11.62791114,,,
Paya Yesu Dispensary,12.91966577,10.74833677,,,
Semper,3.29963002,6.540817765,,,
Divine Release Maternity Home,3.184984528,6.458503955,,,
Cleon Pharmacy,7.521061392,6.458041274,,,
Crusaints Hospital,3.252598156,6.51089194,,,
Plateau state government dental centre,8.884801984,9.896680338,,,
Moboluwaduro Patent Medicine Store,3.913023226,7.486224023,,,
PHC Kwasara,4.145364721,11.52727147,,,
Gabchari Health Clinic,13.65636105,11.61555529,,,
Miringa Town Dispensary,12.14548989,10.72947766,,,
Banoram Lawanti Dispensary,12.50488276,11.98327634,,,
EHA Clinics,7.407905867,9.08253988,,,
General Hospital Rann,14.46935888,12.26615946,,,
Forfor Dispensary,12.64428706,10.89648439,,,
Yola Rafi PHC,4.802921672,13.09556629,,,
Belli Health Post,8.284982264,12.31189816,,,
Hyera Primary Health Centre,12.30407709,10.47552485,,,
Saving Grace Hospital,3.080519695,6.588284985,,,
Farm Centre Idp Health Centre,13.77594876,11.22860976,,,
Eye Foundation Hospital,7.481634177,8.999740256,,,
Bayan Dutse Primary Health Care,7.457297321,10.47663436,,,
Atinuke Tr Clinic And Maternity Home,3.218952526,6.547154064,,,
De Marvel Hospitalsabo Crown Hospital,3.27147286,6.464558372,,,
reliance medical laboratary,5.587852874,6.363866653,,,
Pinnacle Ace Health Center,5.773724259,5.547535417,,,
Santamaria Hospital Annex,3.239451224,6.564900733,,,
PHC Model,6.163547297,10.31630465,,,
Hopeland Hospital,3.256295581,6.451757445,,,
F. M.c Gusau,6.660712843,12.17174888,,,
Wulo Dispensary,13.51802729,12.50453592,,,
Megaleyi,12.39644357,9.025587447,,,
Abalamo Maternity Centre,3.261462856,6.604596672,,,
Tsohuwar Rogo Health Post,7.799461947,11.57466795,,,
Ruka-Med pharmacy and stores,8.856004363,9.958169645,,,
Yammedi Primary Health Centre,8.092459587,11.82383997,,,
Bio-Cycle Laboratory,7.420008245,9.017317861,,,
PHC KapulagI,6.235983034,9.532262681,,,
Bay-Kins,3.452512162,6.429915463,,,
Health Center,5.705925726,5.592199477,,,
PHC Gari Tudu,4.550663938,11.62698117,,,
Upgraded Dispensary,3.955011867,12.26034895,,,
Levan Hospital First Avenue G Close Festac Town,3.295722796,6.470153879,,,
St Monica Hospital,3.23374055,6.593107765,,,
PHC,5.648785119,9.279715938,,,
missionary dispensary dashen,12.23824378,8.697069984,,,
EYN Mbalala,12.8793743,10.76882885,,,
Crown Well Hospital Haggai Diagonistic Ltd,3.228073377,6.595056641,,,
Asheco Hospital,3.311897774,6.43881235,,,
Zagbavi Pharmacy,7.468538626,9.061280273,,,
Guruntun Dispensary,10.30052739,10.26103102,,,
hospital small garden,11.18009833,10.29290589,,,
"Ibadan Central Hospital, Ososami Road, Oke Ado, New GRA. Ibadan",3.928577943,7.395517917,,,
Donald Pharmacy,7.522737354,6.457907248,,,
Zadawa Health Centre,12.89423223,10.64690367,,,
Fikka Dispensary,12.01096982,10.43228823,,,
Precision Imaging Consultant,7.049541871,4.826108028,,,
Yako Primary Health Centre,8.192827262,11.65569866,,,
"Primary Health Center, Emekuku",6.996559442,4.794102317,,,
Kaura Primary health care,4.994018336,13.28021677,,,
Kimeri Primary Health Clinic,13.32014598,11.70903078,,,
Zoza Health Post,7.87180607,11.62744846,,,
"Hamdalat Hospital, Ojoo",3.912442947,7.471786949,,,
PHC Nasarawa,5.744629919,12.04143996,,,
Ohbye Pharmacy Ltd.,7.426610168,8.992541458,,,
Cleveland Clinic,7.037551643,4.828251448,,,
Above Clinic Medical Centre,3.254705031,6.538929322,,,
ludga maternity and child heath,13.28072823,9.968469579,,,
Betlem Hospital,3.344280083,6.516476886,,,
Primary health care centre Nagudawa,4.754663368,12.39174384,,,
Joycy Hospital Saka Adisa Street Abule Osun,3.23165815,6.454837124,,,
Psychiatric Mental Home Jega,4.371152154,12.22361962,,,
gwangwanso healt clinic,8.176731242,8.818064181,,,
Reluluwa Reluluwa PHC,4.94111302,12.53812665,,,
Abe Medical Clinic and Maternity,5.6298245,6.33099836,,,
Aromiwe Primary Health Care,4.480647972,7.834984537,,,
Barau Dikko Teaching Hospital Dana Old Airport Kawo Kaduna,7.445892652,10.59080083,,,
Kareto Primary Care Centre,12.50857063,12.88401167,,,
Kashim Dispensary,12.0631936,10.13232782,,,
Goodness Medical Services,3.144338835,6.46101509,,,
Garin Bulama Ibrahim Health Post,12.11008884,10.21582323,,,
Gramath Medical Center,3.247768084,6.686091821,,,
"Balogun Hospital, Oko Erin, Nigeria",4.541836871,8.483636722,,,
CLINIQUE FIFATIN,2.744062558,6.646517922,,,
polo dispensary,12.03559367,8.673359843,,,
Abasori Health Clinic,12.66355278,11.92466647,,,
PHC Daza,6.999857386,9.583526233,,,
Primary Health Care Dan Isa,6.73806708,12.38073152,,,
Antek Medical Laboratories,7.025547165,4.830934663,,,
bafyo primary heath center,11.79017959,9.602989431,,,
Uba Clinic A,13.22696939,10.45833214,,,
Mayaflora Pharmacy,3.535650751,6.63192813,,,
Phc Matusgi,6.107010354,12.60754658,,,
St Alexander Hospital And Maternity Home,3.296002332,6.614633498,,,
PHC Awal,4.769416774,11.66081313,,,
Carlvon Pharmacy,7.02785026,4.834642985,,,
Jodem Hospital Yoruba Road Central Kaduna Central Kaduna,7.405934443,10.47249873,,,
Alafiatayo Hospital,3.346369524,6.527556085,,,
Huyum Dispensary,13.14248383,10.7680298,,,
Ajata Aboki Dispensary,6.734578868,10.06413115,,,
Vintage Hospital,3.226537897,6.551810631,,,
Holiness Nursing And Maternity,7.433318456,10.44841057,,,
H-Medix pharmacy,7.485665285,9.105700672,,,
Labake Maternity Center,3.344333727,6.521464118,,,
PHC GAGI,5.278498788,13.04635832,,,
Life Anchor Hospital,3.298052127,6.588459497,,,
Tuwakari Dispensary,12.08768016,10.33253184,,,
PHC Dagbadna,6.894012389,9.792460173,,,
Kaya Dispensary,12.89346629,11.01597488,,,
Jajaye Primary Health Centre,7.935751274,11.55676882,,,
Sabongari Dispensary,12.45604535,10.81121068,,,
The Point Clinic,3.311946724,6.442890146,,,
"Olorisa-oko PHC, Akinyele",3.887011918,7.561389997,,,
Phc Tungar Kado,6.482524981,13.04628657,,,
Chinwendu Clinic & Maternity,7.519430944,6.479912928,,,
Oluwabamise Convalescent and Maternity Home,3.20683967,6.577899975,,,
Gawon Bature Health Post,8.418861374,12.26273788,,,
Harang Dispensary,12.46122856,10.56973023,,,
opalo primary heath clinic,11.92871049,9.510657152,,,
Era Primary Health Care Center,3.124095533,6.476914554,,,
PPMC clinc,11.13226456,10.28847304,,,
Paragon Clinic and Imaging,7.015179253,4.82678428,,,
Ogungbaiye Primary Health Centre,3.353313763,6.525301521,,,
St Grace Natural Medical Clinic And Me Eternity,3.26181959,6.506704676,,,
Dr Gwamna Awan General Hospital,7.40234833,10.46535626,,,
Olutope Nursing Home,3.315636773,6.462860617,,,
boken dispensary clinic,13.2456778,10.00177407,,,
Saint Claire Hospital Ltd,3.339658637,6.536555651,,,
Salvation Health Clinic,7.633462127,10.4802214,,,
Sasa Primary Health Center,3.91394314,7.485849687,,,
Darajamal Health Post Clinic,13.97110897,11.32377856,,,
Nasara Medical Clinic,5.48394242,11.39665368,,,
Mount Zion Faith Clinic,5.761149057,5.536269133,,,
PHC Alanga,5.285681744,10.93987306,,,
Dashi Health Post,8.22732399,11.71734052,,,
Dure Dispensary,13.78529659,11.21799836,,,
Farsa Health Post,8.101274667,12.38153862,,,
Hillstar Hospital,3.344854076,6.53434593,,,
Grace Land Medical Center,3.199982519,6.490239182,,,
Lawanti Primary Health Clinic,13.47976499,11.58684308,,,
Alves Primary Health Center,3.344744776,6.514559525,,,
PHC Butu Zanchita,6.535264,9.300170883,,,
Umaru Hausaju Maternity Health Care,11.60980707,10.34703245,,,
Zakari Memorial Clinic Primary Health Center,7.431859334,10.50920049,,,
Primary health care downbase,8.851478135,9.956570629,,,
Mambo Clinic,8.328866221,4.944116927,,,
PHC,6.832491483,9.307518292,,,
PHC Sarari,6.805989917,10.03409695,,,
bolon health,11.99481085,9.411703337,,,
Nwoza General Hospital,13.70043008,11.07413187,,,
Gadali Pharmacy,11.14682795,10.29598398,,,
Federal Teaching Hospital,11.13668334,10.29974988,,,
Afuye Primary Health Centre,13.99159334,11.98272934,,,
Gonin Gora Health Clinic Health Clinic Angwan Madaki Opposite Deeper Life Church,7.423248019,10.39509076,,,
Hansa Clinics,7.496328994,6.430424999,,,
Ezanol Pharmacy ltd,7.569695038,8.830258257,,,
Maternity and Child Health Bama,13.68527534,11.51657239,,,
Medplus,3.451075672,6.43627783,,,
Yelwa Clinic,9.794658663,10.27119936,,,
Kagara General Hospital,6.131301277,12.34725529,,,
Rayville radiology,8.880628383,9.929302538,,,
PHC Kambama,5.223096588,12.61421958,,,
Kagara Phc,6.13098528,12.35104064,,,
Ginza medical center,8.880876738,9.928433837,,,
mayo wandu heath clinic,13.43820408,10.70788202,,,
Buma Maternity and Child Health,12.17828367,10.32891849,,,
Mercy Maternity Center,3.346090574,6.534230092,,,
"Olanrewaju Hospital, Ilorin, Nigeria",4.568582519,8.488425722,,,
PHC,7.028086295,9.501901332,,,
PHC Gulbedu Samgori,5.281352659,11.00630987,,,
Khamaz Clinic And Maternity,7.388630172,10.50350138,,,
Hammed Conwale Hospital,3.344485272,6.527827827,,,
Hada Kaya Dispensary,13.87804755,11.19207875,,,
Damaram Health Clinic,13.18872495,12.53082207,,,
Zodiak Hospital,3.312242438,6.467712565,,,
Gwamna Awan General Hospital Nassarawa Kaduna NoR F 2 Wasah Yari Street Unguwan Romi New Extension Kaduna,7.415578326,10.44034826,,,
LAUTECH Teaching Hospital Dental Centre,4.258701463,8.159936171,,,
Muliye Dispensary,14.09299794,11.89821226,,,
Dawal Dispensary,11.71288763,10.60081276,,,
Nafada Health Post,12.11932368,10.16387932,,,
Femtab Hosp,3.342798163,6.530541971,,,
Jacob Memorial Clinic,7.502102952,6.438332989,,,
Firstline Hospital Festac,3.28412484,6.462663475,,,
Grace Mobolaji Maternity,3.139276166,6.454710557,,,
Cedar Clinic,3.34771197,6.532644487,,,
Mch Kalgo,4.201140335,12.33383687,,,
MedicPlus Pharmacy,8.947906567,9.910498744,,,
PHC,5.129047443,10.24250719,,,
"Federal School of Statistics (FSS) Clinic, Sasa",3.904199932,7.476072952,,,
Nas Pharmacy and stores,8.894602859,9.914221566,,,
State Specialist Hospital,11.9566172,11.72964658,,,
Kuku Primary Health Centre,8.281903088,12.37298698,,,
PHC Ndon Utim,7.824449742,4.82152824,,,
University of Maiduguri Teaching Hospital UMTH,13.18555952,11.82448823,,,
Jama'A Primary Health Centre,7.866100341,11.81519815,,,
PHC Budai,5.354141022,12.80379132,,,
PHC Birnin Tudu,5.097956617,11.53665887,,,
Dr Dele Omo-oye Traditional Health Centre,3.892268964,7.38280718,,,
PHC Nagopita,6.683795263,9.366481293,,,
PHC Kware,5.26257049,13.21605707,,,
Gwamna Awan General Hospital Tunga Road No60 Angwa Sauri,7.424499353,10.41536726,,,
"CBN quarters, Ilorin, Nigeria",4.588954483,8.47217229,,,
"Dola Medical Centre, Iwo-Road/Olodo",3.999037982,7.429367981,,,
Chirallia Dispensary,12.36353488,11.14603578,,,
Gwarmai Health Post,8.254855524,11.53319379,,,
Bojos Dispensary,10.33295974,10.27136314,,,
Rafin Buda Primary Health Centre,5.492893119,12.62462412,,,
Zephaniah Maternity Center,3.270969946,6.529503956,,,
Ungwan Sanusi Primary Health Center,7.410474082,10.52469896,,,
Flourish health medical diagnostic services,8.879998231,9.932474921,,,
Boluri Medical Clinic,13.14388998,11.85335148,,,
Holiness Hospital,3.272728134,6.537751581,,,
PHC Kusherki,6.437715327,10.5335324,,,
Karagawaru Dispensary,12.55432124,11.90631094,,,
Saltak Consualtant Home,3.351165397,6.527696566,,,
Kurugu Health Post,8.039603976,11.83283459,,,
Pompomari Primary Health Centre,13.06592386,11.83662992,,,
Ogunmoded Memorial Hospital And Maternity Home,3.262541021,6.549284493,,,
Oxford Hospital,7.408177273,10.4678824,,,
Medicine & Stores,7.426117982,8.991420295,,,
Health Post Tasha Tiding,12.96466779,10.13470108,,,
Barau Dikko Teaching Hospital No1 Suleiman Ahmed Road Shagari Lowcost,7.431659426,10.4635943,,,
PHC Yartsakuwa,5.785524721,12.83967232,,,
Yalwa Health Post,8.186621049,11.48653752,,,
jaba jaba heath clinic,13.22668306,9.974320483,,,
Primary Health care clinic,8.901838621,9.917795945,,,
Gulubba Phc,6.846752872,12.17946049,,,
Ali Jodi PHC,5.229467924,13.06105205,,,
Daura Health Post,7.983008528,11.72562879,,,
Obaby Clinic,5.152778371,7.286372126,,,
Araba Medical Center,3.278026838,6.639938883,,,
MDGS Clinic B Division,7.192563375,9.164731985,,,
Egudu Health Center,3.042700548,6.552142387,,,
Noka Optical,3.909497127,7.481572067,,,
Giwi Dispensary,13.10550136,10.50879044,,,
Prlmary Health Centre,5.675963272,13.44229554,,,
Ngalimari Health Clinic,13.66012142,11.56209015,,,
Isashi Primary Health Care Center,3.171618242,6.50232488,,,
Divine Mercy Clinic And Maternity,6.805385162,9.918765144,,,
Healthy You Pharmacy & Superstore,8.91208139,9.933000717,,,
Top Dental Clinic,3.338883479,6.631034452,,,
PHC Gotupe,6.734104117,9.72413685,,,
Burguma Dispensary,12.40531389,11.60114982,,,
Amanawa Leprosy Centre,4.188029195,12.35507863,,,
"Sadiku Hospital, Unity Road, Ilorin, Nigeria",4.558521636,8.480565676,,,
Health Plus,3.354267288,6.596936199,,,
Lord's own medical center,3.233785728,6.525000778,,,
Wadako Dispensary,5.674609427,11.505488,,,
"Molly Specialist Hospital, Idi ape, Ibadan",3.925714937,7.401531932,,,
"Khadijat Memorial Hospital, Sango Road, Oko Erin, Nigeria",4.587742124,8.510716136,,,
Mdgs PHC Jalbabu,4.726225498,10.74483716,,,
Kanwa Health Post,8.150525137,11.82642864,,,
BHC Tsadza,6.478363534,9.144953795,,,
Mainok Maternity and Child Health,12.63189693,11.82989498,,,
Ozitex Diagnostic Centre,8.858909949,9.958148187,,,
Jadan Clinic And Maternity,7.407503535,10.43975332,,,
Dayaso Health Post,7.735481455,11.51592506,,,
Mboa Kuchini. Dispensary,12.77446313,10.94704747,,,
Marguba Primary Health Centre,12.58428956,11.69372559,,,
Aluluwa Upgraded Dispensary,4.938004424,12.53906006,,,
Alela Dispensary,4.997139756,13.36337833,,,
Heaven Hospital Alagbado,3.26105449,6.678567135,,,
PHC Zodi,5.394960136,11.44371798,,,
Ben-Dominics Dental Surgery clinic,8.892369333,9.906725043,,,
His Glory Clinic,5.707689698,5.588870521,,,
Okokomaiko Primary Health Care Board,3.191083033,6.470704151,,,
Papiri PHC,4.326966365,10.63712098,,,
Wamiri Health Clinic,13.45648182,12.72611338,,,
Gomboru Maternal And Child Clinic,14.21048473,12.37004996,,,
Sudugi Health Centre,6.530166377,9.127569392,,,
Olyros Hospital,5.150207055,7.29259284,,,
W C W C Bakura,5.870116481,12.71194746,,,
Zango Road Primary Health Center,7.408588489,10.50273259,,,
Molabi Hospital,3.270503242,6.523057769,,,
kurang heath post,13.59226447,10.71271879,,,
NNPC Industrial Clinic No35 Rabah Road,7.467312773,10.55142994,,,
Jara Gol Eyn Clinic,11.62410375,10.22550324,,,
Alafara Aderogba Health Centre,3.904890769,7.382774993,,,
Es 5 Junction Road By Station Roundabout Kaduna,7.418721875,10.49678672,,,
"University Health Service, Jaja Clinic, UI",3.900755976,7.442594541,,,
East side hospital,7.527921142,6.445965634,,,
Daksiri Health Post,12.92637372,10.14365873,,,
Makawa Dispensary,10.19995159,12.20629213,,,
Tokache Health Clinic,7.616022488,10.52849102,,,
Delimi central pharmacy,8.887097871,9.923399666,,,
De-Mercy pharmacy,8.877365224,9.931058463,,,
Primary Health Care,6.815582921,12.14073836,,,
"Federal Nuero Psychiatric Hospital, Kware sokoto",5.264596899,13.20890496,,,
Al Mansur Specialist Hospital,7.459845419,10.5510054,,,
Ajiua Health Centre,12.45888397,9.278296966,,,
Kirbutu Primary Health Centre,12.43297383,10.48204949,,,
Gomna Awan Hospital Queen Amina College Pobox 211,7.42309924,10.47481448,,,
PHC Sakufo,5.87080673,9.129585575,,,
Aduwa Health Clinic,13.19012447,12.82507314,,,
Kirawa Dispensary,13.91054394,11.19027052,,,
Ketu Health Centre,3.071586598,6.598713665,,,
PHC Rabba Kede,5.029778887,9.209244165,,,
Medics Clinical Venture,3.079090078,6.561049081,,,
Blue Sky Hospital,3.290391151,6.592479876,,,
General Hospitals And Primary Health Care Gwagwada Primary Health Care,7.398076996,10.4611638,,,
Wasaram Clinic,12.32199098,11.63259034,,,
Dala Clinic & Maternity Home,13.12707513,11.82592765,,,
Right way Clinic,5.776396493,5.548992024,,,
Vicah Clinic,5.752426178,5.529308884,,,
hubare heath clinic,13.09978616,10.09102558,,,
Gwarabjawa Health Post,8.541892122,12.44795975,,,
Dalori Primary Health Clinic,13.26320805,11.75576676,,,
Primary Health Care,6.447185536,13.19632364,,,
Multi Clinic,7.460589816,10.53951372,,,
"General Hospital, Ilorin, Surulere Road, Ilorin, Nigeria",4.534149577,8.479141423,,,
General Hospital Bodingal,5.143804957,12.85113692,,,
Pelfik Clinic And Maternity Center,3.218217517,6.549468392,,,
Lawolon Dispensary,11.88751218,10.03210448,,,
Zodiac Hospital,3.285930638,6.467738549,,,
Soye Health Clinic,13.75692544,11.46539199,,,
Tonia Pharmacy Ltd.,7.47924106,9.053074138,,,
General Hospital Rabah,5.498751064,13.12337552,,,
Kirya Health Post,8.388875032,12.21268954,,,
Ward Model PHC Centre,5.817897727,13.66242795,,,
Magaji PHC,4.882683192,13.10722535,,,
Orogun Public Healthcare Centre,3.911919917,7.457724966,,,
Mallam Fantamri,13.61240802,11.64514333,,,
Delimi pharmacy,8.889074156,9.922550999,,,
Excel Diagnostic and Clinical Services,8.910031428,9.933141952,,,
Achilafiya Health Post,8.138667427,11.74846479,,,
Nassarawa Ecwa Maternity Home,7.402693664,10.47349769,,,
Mount Sinai Clinic,5.773471125,5.567856586,,,
Bargoni Health Post,8.105222627,11.71905093,,,
Golden Care Hospital,3.286735971,6.458156693,,,
UMM clinic kabong,8.871923525,9.928141728,,,
Yalwan Dan Musa Health Post,8.715917196,10.57586478,,,
"Olive Pry Health Centre, iso pako, Bodija",3.920186988,7.43991493,,,
Bargu Clinic,11.96258318,10.08746377,,,
PHC Kurebe,6.924337025,10.46941939,,,
Naisa diagnostic laboratory,8.891116071,9.958201245,,,
Gulumba Primary Health Centre,14.09763615,11.64940854,,,
PHC,7.134968217,9.65182198,,,
Layi Health Clinic,12.61426694,12.91659146,,,
Max Health Consultant Hospital Ltd,3.263112499,6.57761214,,,
PHC Kurawa,6.354842779,13.51700176,,,
Dariyar Shere Primary Health Centre,8.7410562,10.67046118,,,
Tobolo Health Clinic,12.54963618,11.55677267,,,
Merit Medical Centre Ojuwoyw,3.352733065,6.532826961,,,
Hussein Medical Centre,5.233170797,13.04131392,,,
Arnari Health Clinic,13.45392325,11.72220856,,,
Maternity and Child Health Baga,13.82120148,13.09444622,,,
Taddangari Primary Health Centre,8.309360945,12.23524038,,,
Gazan Health Post,8.197410319,11.71084982,,,
Skylark Pharmacy,7.463666226,9.044022772,,,
Kauyen Liman Health Post,7.820640921,11.54261136,,,
Health Center Mushin,3.35469443,6.524926431,,,
Karshi Health Post,7.825975919,11.54124,,,
"Oreofe Maternity, Ori Eru",3.889232954,7.388236977,,,
midline pharmacy,6.981869989,4.829486941,,,
Kabala Primary Health Center,7.443603387,10.50214317,,,
Albarka patient Medicine Store,11.18144873,10.29577192,,,
specialist Hospital No6 Shehu Ibrahim Close Malali,7.470237722,10.55049779,,,
General Hospital Sabontasha Kaduna Majalisa Street Sabontasha Kaduna,7.458634486,10.43354526,,,
National Blood Transfusion Center (NBTS) Sokoto,5.246328122,13.05031324,,,
NNPC Industrial Clinic No35 Rabah Road,7.467277821,10.55139826,,,
"Cottage Hospital, Atanda",4.737221633,8.320359176,,,
FMCP,6.993288656,9.273190794,,,
Dokar Sati Health Post,8.619357923,10.72898497,,,
Turban Gida Health Facility,11.67406525,12.50763127,,,
Primary Health Care Mairari,13.44058907,12.68154479,,,
Faith Maternity Clinic & Child Welfare(Mummy Mercy),3.919747944,7.481306947,,,
PHC Lambara,5.070611496,12.63470202,,,
Sundu Health Post,7.76152604,11.38063318,,,
Darlington Pharmacy,7.525689879,6.458018056,,,
Belmont Specialist Hospital,7.470571657,10.54803887,,,
Lizmart Clinic,5.775709094,5.563512246,,,
Saint Kizito Clinic,3.3516663,6.52080924,,,
Apex Clinic,8.876579756,9.889577933,,,
Patient Medicine Shop,3.389104993,6.493867624,,,
Hirpaya Dispensary,12.78727663,10.86537488,,,
Askira Dispensary,12.91033654,10.64945596,,,
PHC Gidan Madi,4.971494485,13.29624196,,,
Maternity and Child Health Kukawa,13.56829826,12.92309564,,,
Berith Specialist Hospital,7.370640344,9.146846345,,,
komsiri heath post,12.05566732,8.722331196,,,
Tsaudawa Health Post,8.202673651,11.68094059,,,
Arkclinic,5.784399954,5.543817791,,,
PHC Pyatta,6.564567049,9.728429474,,,
Nassarawo Demsa Health Clinic,12.04633172,9.452523289,,,
Johnson Pharmacy,7.523025356,6.456788347,,,
PHC,6.602654417,8.343567827,,,
Crescent Hospital,3.269599337,6.648700067,,,
Marie Stopes Clinic General Medical Care And Laboratory,3.22365645,6.540500258,,,
Kibiyare Dispensary,4.894880286,12.82649446,,,
Daboe Clinic,5.296057199,13.73482094,,,
NNPC Hospital No2 Sultan Road Unguwan Rimi Gra Kaduna,7.451546749,10.53638627,,,
Mojide Specialist Hospital,3.364005048,6.539225119,,,
Agboju Primary Health Care Center,3.291282399,6.459093454,,,
"Secretariat Staff Clinic , Total Garden road",3.908169937,7.411436995,,,
Jama'a Nursing And Maternity Home,7.455148955,10.60044513,,,
"Pharmacist Council, Edo State Medical Store",5.623041193,6.362120618,,,
St White Shield Clinic,3.245495666,6.538930663,,,
God Cures Hospital,3.142988343,6.470072574,,,
Kaffe Primary Health Center,5.723476258,13.69084093,,,
Son Allah Primary Health Care,6.470275332,13.55562574,,,
Dasin Hausa Primary Health Care Center,12.64750227,9.266426263,,,
Jordan Eye 👀,8.884527392,9.892201468,,,
Ilupewo Health Center,3.252065737,6.679888458,,,
Jes And Jes Mosque Road Jakande Estate,3.311705996,6.463173765,,,
Niger foundation hospital,7.51569974,6.443851886,,,
Faag Hospital,7.178275247,9.197105829,,,
B Rock Convalescent And Maternity Home,3.25969922,6.549912046,,,
Abdulazeez Memorial Clinic and Maternity,7.399274518,10.5084436,,,
PHC,6.982018433,9.271604938,,,
St Clements Hospital,3.2873248,6.465227331,,,
Cheers Medical and Diagontics  Center,5.747826274,5.53406838,,,
Gayari Phc,4.900051837,12.11833387,,,
Mallum Bairi Dispensary,13.75722225,12.76953566,,,
PHC Kpataki,5.215796788,9.305279486,,,
Gorgore Dispensary,12.11973398,11.24385008,,,
Gidan Dan Giwa Up Graded Health Clinic,5.309688856,12.57420353,,,
PHC Kadadin Buda,5.487531383,13.86520798,,,
Mile Ninety Health Clinic,13.66496993,12.77985135,,,
PHC Bugo,6.645795067,9.29293135,,,
Fame Medical Imaging,8.879994292,9.931163656,,,
Safatawa Health Post,12.39373647,9.028601747,,,
Tukuibi Health Post,8.34168148,12.26745563,,,
Efun Goro,5.05217265,9.292747367,,,
Rufai Health Post,8.647128677,10.63870483,,,
vizik heath clinic,11.68495469,10.84967574,,,
Cumi,7.061472337,4.830801894,,,
Muzidala Dispensary,12.77447503,10.94708242,,,
Mayanchi Phc,6.249054947,12.35232718,,,
Pharmacy,3.621567438,6.602401535,,,
Isolo Road Primary Health Care Centre,3.348939751,6.527188287,,,
PIX Centre,7.028549563,4.833963967,,,
General Hospital Sabon Tasha Faith Academy Kaduna Off Kachia Road Opposite Jakaranda,7.551159968,10.44264046,,,
Golden Cross Hospital Festac,3.283304084,6.468133672,,,
Alanni Traditional Hospital and Maternity Home,3.236608167,6.592445594,,,
Hyssop Eye Clinic,3.125435967,6.494383278,,,
Wcwc,5.923849341,12.11073156,,,
Abduri Health Clinic,13.42127272,11.65409629,,,
Danmarke Dispensary,6.452509721,12.26136392,,,
Phc Tubali,6.424874921,12.97359393,,,
Gatamarwa Dispensary,12.98190676,10.70370423,,,
Lagos State Ministry Of Health Belinda Convalscent And Fertility Centre,3.170767982,6.499745182,,,
Vina Dam Dispensary,12.05016485,10.58659219,,,
Health Care Centre,5.314003189,11.54351426,,,
Kauna health clinic and maternity,8.867137542,9.900418164,,,
Chyle pharmacy,8.88404887,9.923424561,,,
Fai Dispensary,12.66453396,11.29116634,,,
Rogo General Hospital,7.830878829,11.55266152,,,
Pharmacy,3.3541398,6.627043241,,,
Phc Bingi,6.364754883,12.05857534,,,
Koramgilim A Dispensary,12.71173095,10.86511227,,,
Ultima Hospital and maternity Jos,8.911426261,9.924387138,,,
Dongo Health Center,12.4495239,11.57550044,,,
Babatunde Sanwo-Olu primary health care center Okerube,3.238841692,6.528563674,,,
PHC,5.687205081,8.910294369,,,
Iyawo Amuludun's Chemist (Toluwani Pharmacy) Moniya road,3.912366923,7.522264949,,,
Sheikh Gummi PHC,5.22721227,13.01939625,,,
sukur settlement heath post,13.60915107,10.88048577,,,
Rosanna Clinic,3.362159688,6.556756289,,,
Phc Tofa,6.81298319,12.21751366,,,
Ayodamola Health Careand Maternity Home,3.238179271,6.522860543,,,
Ola Omoyenji Maternity Home,3.347374095,6.517423286,,,
Nigus PHarmacy,7.521146971,6.457987127,,,
Best Hospital,3.344219398,6.528409782,,,
Safe Healing Nursing Home,3.222983886,6.459232678,,,
Alimosho Health Centre,3.300345499,6.600377557,,,
Deoyefemi Clinic Block 4 Jakande Estate Mile 2,3.306498487,6.464182527,,,
Fravyn Maternity,3.295153497,6.458964876,,,
Kwayabura Dispensary,12.12431662,10.54385605,,,
Angelic Care Health Center 124 Adaloko Road By Pako Bstop,3.158217926,6.476845822,,,
Rabban Medical Centre,3.280181993,6.607035973,,,
Model PHC,4.064093788,12.89818463,,,
Carolina Specialist Clinic,7.492040645,6.482312081,,,
Garba Lawal Primary Health Center,7.41215985,10.50519704,,,
Gwayoko Dispensary,11.65009435,10.30996692,,,
PHC Kashin Zama,4.483549787,12.38525188,,,
Kundesana Clinic,13.68671267,11.08813108,,,
Samari Dispensary,12.08007802,10.29669183,,,
H-Medix Pharmacy & Supermarket,7.48504536,9.023356268,,,
Tudun Bichi,5.728415881,11.35430143,,,
Kdimti PHC,5.176034381,11.49958957,,,
D2 Staff Clinic,3.356164951,6.556130077,,,
Ayetunde Medical Centre Tegina,6.188592424,10.06895074,,,
Ancel Hospital,3.185262639,6.486293568,,,
Kirawe General Hospital,13.90302436,11.1987204,,,
Warafanau Patent Medicine Store,3.911172167,7.481825033,,,
Cottage Hospital,5.343664649,5.351519582,,,
Meleri Primary Health Care,12.57063326,13.19349182,,,
PHC Iburo,6.864762564,10.15185104,,,
Nyaleri Primary Health Clinic,12.84843024,11.29486762,,,
Carelife Medical Centre,3.279015819,6.579693199,,,
Truvision,3.419067447,6.436959782,,,
Devital Care Hospital,3.14234059,6.476696625,,,
Mussa Primary Health Centre,13.12754468,10.74194976,,,
Healthway,7.932430448,5.031707563,,,
"Ike Obaleye Olorisa World Temple (a,.k.a Obabirin Sango Agbaye)",3.891452566,7.382310636,,,
Sholay Beauty World,3.220142085,6.536059358,,,
Faith Alive foundation hospital annex,8.881424077,9.92824734,,,
Gava Missionary Hospital,13.69082324,11.07946494,,,
Allahu Lateef Chemist,3.886916196,7.375451222,,,
Abakawa Community Health Center,7.42641445,10.54656483,,,
